id,name,post_count,sample_n,rating_label,explicit_ratio,archetype,origin,main_subject,main_theme,main_technique,main_composition,top_copyrights,signature_tags,profile_line,url
1359907,makio_(makiomeigenbot),472,200,轻度色气,0.005,单色线稿派,同人为主,女性主体,泳装/内衣/校园,单色/灰度/漫画分镜,俯视/仰视,kantai_collection|c2_kikan|gundam,kantai_collection c2_kikan mogami_(kancolle) kishinami_(kancolle) okinami_(kancolle) signature greyscale two-tone_background,单色线稿派 · 泳装/内衣 · 校园 · 单色/灰度 · 俯视/仰视,https://danbooru.donmai.us/artists/1359907
592665,null_(nyanpyoun),2097,200,硬核R18,0.595,R18情色向画师,原创为主,女性主体,裸体/暴露/BL/腐向,漫画分镜,姿势/动态,world_witches_series|strike_witches|voicevox,tsukumo_matoi_(null) natsuki_(null) lynette_bishop voicevox strike_witches world_witches_series ankomon bar_censor,硬核R18 · R18情色向画师 · 裸体/暴露 · BL/腐向 · 漫画分镜 · 姿势/动态,https://danbooru.donmai.us/artists/592665
709801,dosugon,362,200,全年龄向,0.025,同人角色专精,同人为主,男性主体,制服/职场/恋爱/情感,单色/灰度/漫画分镜,肖像/半身,danganronpa_(series)|danganronpa_2:_goodbye_despair|danganronpa_another_episode:_ultra_despair_girls,tsumiki_mikan danganronpa_2:_goodbye_despair danganronpa_(series) komaeda_nagito bandaged_leg pink_shirt green_jacket print_shirt,同人角色专精 · 制服/职场 · 恋爱/情感 · 单色/灰度 · 肖像/半身,https://danbooru.donmai.us/artists/709801
1229939,blade_(galaxist),3211,200,情色向,0.17,原创角色设计师,原创为主,女性主体,泳装/内衣/体型特征,线稿/速写/漫画分镜,姿势/动态,megami_device|zenless_zone_zero|genshin_impact,megami_device puni_mofu_mao big_daddy_(zenless_zone_zero) bikini_armor partially_visible_vulva boar luciana_de_montefio grey_helmet,情色向 · 原创角色设计师 · 泳装/内衣 · 体型特征 · 线稿/速写 · 姿势/动态,https://danbooru.donmai.us/artists/1229939
578599,itou_(onsoku_tassha),641,200,全年龄向,0.0,机甲/军事题材,原创为主,群像/多人,科幻/机甲/校园,单色/灰度/线稿/速写,单人立绘,umamusume|panasonic_corporation|ginga_hyouryuu_vifam,android_girl_aki blonde_girl_(itou) white_blood android_girl_kotomi mechabare android skin_seams umamusume,机甲/军事题材 · 科幻/机甲 · 校园 · 单色/灰度 · 单人立绘,https://danbooru.donmai.us/artists/578599
1756381,n:go,462,200,全年龄向,0.0,综合向插画师,同人为主,非人物/静物,校园/和风,,肖像/半身,kantai_collection|umamusume|pokemon,kantai_collection one-hour_drawing_challenge twitter_username text_background rigging character_name umamusume smokestack,综合向插画师 · 校园 · 和风 · 肖像/半身 · 同人为主,https://danbooru.donmai.us/artists/1756381
1573466,setmen,353,200,轻度色气,0.095,传统手绘媒介,同人为主,女性主体,神话/宗教/手足/局部,,姿势/动态,blue_archive|princess_connect!|genshin_impact,loli blue_archive ibuki_(blue_archive) mimi_(princess_connect!) princess_connect! hoshino_(blue_archive) black_tail halo,传统手绘媒介 · 神话/宗教 · 手足/局部 · 姿势/动态 · 同人为主,https://danbooru.donmai.us/artists/1573466
2367558,serizawa_serizane,1294,200,全年龄向,0.0,奇幻/魔法题材,同人为主,男性主体,兽人/furry/奇幻/魔法,线稿/速写/素描/炭笔,肖像/半身,pokemon|precure|pokemon_(anime),cilan_(pokemon) pokemon_the_series:_black_&_white wonderful_precure! precure iris_(pokemon) yume_kawaii pokemon_(anime) pokemon,奇幻/魔法题材 · 兽人/furry · 奇幻/魔法 · 线稿/速写 · 肖像/半身,https://danbooru.donmai.us/artists/2367558
1573158,reel_(riru),439,200,硬核R18,0.565,R18情色向画师,同人为主,女性主体,裸体/暴露/神话/宗教,单色/灰度,姿势/动态,blue_archive|honkai_(series)|honkai:_star_rail,blue_archive sex penis mosaic_censoring vaginal censored hetero nipples,硬核R18 · R18情色向画师 · 裸体/暴露 · 神话/宗教 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/1573158
1751284,kono_(xerondan321),339,200,全年龄向,0.06,综合向插画师,同人为主,女性主体,神话/宗教/体型特征,单色/灰度,差分/变体,blue_archive|goddess_of_victory:_nikke|astrae_oratio,asuna_(blue_archive) blue_archive blue_halo aqua_halo mole_on_breast halo karin_(blue_archive) eyes_visible_through_hair,综合向插画师 · 神话/宗教 · 体型特征 · 单色/灰度 · 差分/变体,https://danbooru.donmai.us/artists/1751284
2180471,fluegel_(gumi710),380,200,硬核R18,0.785,R18情色向画师,同人为主,群像/多人,裸体/暴露/日常/治愈,漫画分镜,姿势/动态,girls'_frontline|love_live!|love_live!_nijigasaki_high_school_idol_club,mob_x_character bar_censor sex censored vaginal nipples penis hetero,硬核R18 · R18情色向画师 · 裸体/暴露 · 日常/治愈 · 漫画分镜 · 姿势/动态,https://danbooru.donmai.us/artists/2180471
1451264,yoruhachi,389,200,轻度色气,0.225,BL/腐向专精,原创/同人混合,男性主体,BL/腐向/角色扮演/异装,漫画分镜,姿势/动态,nige_jouzu_no_wakagimi|genshin_impact|inazuma_eleven_(series),trap nige_jouzu_no_wakagimi houjou_tokiyuki_(nige_jouzu_no_wakagimi) shota bishounen small_penis elfuda-kun_(yoruhachi) crossdressing_(mtf),BL/腐向专精 · BL/腐向 · 角色扮演/异装 · 漫画分镜 · 姿势/动态,https://danbooru.donmai.us/artists/1451264
1251270,akchu,715,200,硬核R18,0.53,R18情色向画师,原创/同人混合,双人/CP,裸体/暴露/体型特征,漫画分镜,姿势/动态,genshin_impact|zenless_zone_zero|blue_archive,chobi_(akchu) mosaic_censoring penis hina_(akchu) sex hetero censored genshin_impact,硬核R18 · R18情色向画师 · 裸体/暴露 · 体型特征 · 漫画分镜 · 姿势/动态,https://danbooru.donmai.us/artists/1251270
382470,kazuma_muramasa,1257,200,轻度色气,0.225,奇幻/魔法题材,同人为主,群像/多人,裸体/暴露/奇幻/魔法,单色/灰度/漫画分镜,姿势/动态,precure|meitantei_precure!|kimi_to_idol_precure,precure kimi_to_idol_precure meitantei_precure! delicious_party_precure ragnarok_online 2000s_(style) mahou_girls_precure!!_~mirai_days~ wonderful_precure!,奇幻/魔法题材 · 裸体/暴露 · 奇幻/魔法 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/382470
542374,deras,595,200,轻度色气,0.145,综合向插画师,同人为主,双人/CP,裸体/暴露/泳装/内衣,单色/灰度/线稿/速写,姿势/动态,idolmaster|gakuen_idolmaster|blue_archive,gakuen_idolmaster katsuragi_lilja idolmaster blue_archive ribbon_in_braid himesaki_rinami half_up_braid ichika_(blue_archive),综合向插画师 · 裸体/暴露 · 泳装/内衣 · 单色/灰度 · 姿势/动态,https://danbooru.donmai.us/artists/542374
602435,suito,615,200,全年龄向,0.005,百合专精,同人为主,群像/多人,百合/GL/自然/风景,单色/灰度/漫画分镜,漫画/多格,love_live!|love_live!_hasu_no_sora_jogakuin_school_idol_club|love_live!_school_idol_project,love_live!_hasu_no_sora_jogakuin_school_idol_club murano_sayaka yugiri_tsuzuri dollchestra love_live! hasu_no_sora_school_uniform inverted_bob diagonal_bangs,百合专精 · 百合/GL · 自然/风景 · 单色/灰度 · 漫画/多格,https://danbooru.donmai.us/artists/602435
394640,mitha,614,200,轻度色气,0.15,综合向插画师,原创/同人混合,女性主体,裸体/暴露/泳装/内衣,,姿势/动态,haruoto_alice_gram|alia's_carnival!|nanawind,haruoto_alice_gram kuonji_kazuha_(harugura) alia's_carnival! nanawind kanzaki_erisa saijo_karin shinomori_yumi ousaka_asuha,综合向插画师 · 裸体/暴露 · 泳装/内衣 · 姿势/动态 · 原创/同人混合,https://danbooru.donmai.us/artists/394640
1316889,hyanna-natsu,439,200,全年龄向,0.0,原创角色设计师,原创为主,女性主体,兽耳/亚人/自然/风景,特效/后期/线稿/速写,单人立绘,indie_virtual_youtuber|nyfter|vocaloid,artist_name watermark circle indie_virtual_youtuber halftone square chibi halftone_background,原创角色设计师 · 兽耳/亚人 · 自然/风景 · 特效/后期 · 单人立绘,https://danbooru.donmai.us/artists/1316889
1227391,kenshin187,718,200,硬核R18,0.77,R18情色向画师,原创/同人混合,双人/CP,裸体/暴露/体型特征,线稿/速写/素描/炭笔,姿势/动态,final_fantasy|final_fantasy_xiv|fire_emblem,uncensored warrior_of_light_(ff14) final_fantasy_xiv final_fantasy penis pussy sex completely_nude,硬核R18 · R18情色向画师 · 裸体/暴露 · 体型特征 · 线稿/速写 · 姿势/动态,https://danbooru.donmai.us/artists/1227391
1263325,muroku_(aimichiyo0526),431,200,情色向,0.105,原创角色设计师,原创为主,男性主体,体型特征/裸体/暴露,特效/后期/线稿/速写,姿势/动态,indie_virtual_youtuber|blame!|real_life,shoulder_blush speckled_areolae thick_thighs no_nose plump huge_breasts ear_tag muroku-chan_(muroku),情色向 · 原创角色设计师 · 体型特征 · 裸体/暴露 · 特效/后期 · 姿势/动态,https://danbooru.donmai.us/artists/1263325
711247,apt,366,200,轻度色气,0.01,综合向插画师,同人为主,男性主体,体型特征/军事/枪械,特效/后期/单色/灰度,单人立绘,age_of_ishtaria|gyakushuu_no_fantasica|sengoku_bushouki_muramasa,gyakushuu_no_fantasica age_of_ishtaria sengoku_bushouki_muramasa mordred_(age_of_ishtaria) kuroda_kanbee_(sengoku_bushouki_muramasa) copyright_notice arthur_(age_of_ishtaria) abramelin_(age_of_ishtaria),综合向插画师 · 体型特征 · 军事/枪械 · 特效/后期 · 单人立绘,https://danbooru.donmai.us/artists/711247
1575268,buran_buta,499,200,全年龄向,0.0,传统手绘媒介,同人为主,女性主体,体型特征/兽耳/亚人,线稿/速写/素描/炭笔,表情/表演,neptune_(series)|indie_virtual_youtuber|kami_jigen_game_neptune_v,neptune_(series) blanc_(neptunia) power_symbol-shaped_pupils power_symbol noire_(neptunia) kami_jigen_game_neptune_v fur-trimmed_coat white_heart_(neptunia),传统手绘媒介 · 体型特征 · 兽耳/亚人 · 线稿/速写 · 表情/表演,https://danbooru.donmai.us/artists/1575268
2550370,akaneya_(akaneya1484),572,200,全年龄向,0.0,同人角色专精,同人为主,男性主体,BL/腐向/兽耳/亚人,单色/灰度,肖像/半身,genshin_impact|honkai:_star_rail|honkai_(series),genshin_impact watermark watermark_grid dehya_(genshin_impact) dated twitter_username albedo_(genshin_impact) signature,同人角色专精 · BL/腐向 · 兽耳/亚人 · 单色/灰度 · 肖像/半身,https://danbooru.donmai.us/artists/2550370
460829,akasaai,699,200,全年龄向,0.025,综合向插画师,同人为主,女性主体,泳装/内衣/校园,单色/灰度,俯视/仰视,hololive|ninnindays|genshin_impact,houshou_marine ninnindays hololive virtual_youtuber houshou_marine_(1st_costume) sumire_(ninnindays) pirate_hat suzuran_(ninnindays),综合向插画师 · 泳装/内衣 · 校园 · 单色/灰度 · 俯视/仰视,https://danbooru.donmai.us/artists/460829
1682642,dasdokter,627,200,全年龄向,0.08,综合向插画师,同人为主,群像/多人,兽耳/亚人/裸体/暴露,漫画分镜/单色/灰度,差分/变体,hololive|hololive_english|umamusume,hololive_english hololive nerissa_ravencroft virtual_youtuber irys_(hololive) raora_panthera asymmetrical_horns elizabeth_rose_bloodflame,综合向插画师 · 兽耳/亚人 · 裸体/暴露 · 漫画分镜 · 差分/变体,https://danbooru.donmai.us/artists/1682642
1608122,toriga_naku,344,200,全年龄向,0.055,单色线稿派,同人为主,女性主体,体型特征/泳装/内衣,单色/灰度,俯视/仰视,umamusume|idolmaster|idolmaster_cinderella_girls,color_guide umamusume horse_girl horse_ears idolmaster_cinderella_girls horse_tail idolmaster ear_covers,单色线稿派 · 体型特征 · 泳装/内衣 · 单色/灰度 · 俯视/仰视,https://danbooru.donmai.us/artists/1608122
2299957,dorahdew,492,200,全年龄向,0.005,漫画/剧情向,同人为主,群像/多人,兽耳/亚人/体型特征,漫画分镜,漫画/多格,zenless_zone_zero|arknights|arknights:_endfield,wise_(zenless_zone_zero) zenless_zone_zero 2koma belle_(zenless_zone_zero) no_pupils comic wise_(oath_of_skies)_(zenless_zone_zero) cissia_(zenless_zone_zero),漫画/剧情向 · 兽耳/亚人 · 体型特征 · 漫画分镜 · 漫画/多格,https://danbooru.donmai.us/artists/2299957
674662,geppewi,365,200,全年龄向,0.0,单色线稿派,同人为主,群像/多人,自然/风景/日常/治愈,单色/灰度/漫画分镜,漫画/多格,touhou|umamusume|idolmaster,touhou page_number shameimaru_aya izayoi_sakuya hair_tubes tokin_hat kochiya_sanae frog_hair_ornament,单色线稿派 · 自然/风景 · 日常/治愈 · 单色/灰度 · 漫画/多格,https://danbooru.donmai.us/artists/674662
2075976,sukoyaka_(100hituzi),894,200,全年龄向,0.0,综合向插画师,同人为主,群像/多人,体型特征/科幻/机甲,漫画分镜/线稿/速写,差分/变体,idolmaster|idolmaster_cinderella_girls|idolmaster_cinderella_girls_starlight_stage,yumemi_riamu idolmaster_cinderella_girls_starlight_stage idolmaster idolmaster_cinderella_girls idolmaster_million_live! aqua_dress blush_stickers pink_choker,综合向插画师 · 体型特征 · 科幻/机甲 · 漫画分镜 · 差分/变体,https://danbooru.donmai.us/artists/2075976
1226508,chameleon_(ryokucha_combo),598,200,全年龄向,0.0,漫画/剧情向,同人为主,群像/多人,制服/职场/兽耳/亚人,单色/灰度/漫画分镜,漫画/多格,idolmaster|idolmaster_cinderella_girls|hololive,producer_(idolmaster_cinderella_girls_anime) idolmaster_cinderella_girls producer_(idolmaster) idolmaster futaba_anzu comic moroboshi_kirari monochrome,漫画/剧情向 · 制服/职场 · 兽耳/亚人 · 单色/灰度 · 漫画/多格,https://danbooru.donmai.us/artists/1226508
550165,sugimori_ken,988,200,全年龄向,0.0,场景/背景插画师,同人为主,非人物/静物,兽人/furry/体型特征,,单人立绘,pokemon|pokemon_black_and_white|pokemon_diamond/pearl/platinum,pokemon_focus pokemon_(creature) pokemon no_humans pokemon_black_and_white animal_focus pokemon_diamond/pearl/platinum transparent_background,场景/背景插画师 · 兽人/furry · 体型特征 · 单人立绘 · 同人为主,https://danbooru.donmai.us/artists/550165
618270,nanaroku_(fortress76),763,200,全年龄向,0.035,机甲/军事题材,原创/同人混合,群像/多人,军事/枪械/科幻/机甲,单色/灰度/漫画分镜,漫画/多格,touhou|z/x|lazy_dungeon_master,konpaku_youmu z/x touhou yui_(z/x) lazy_dungeon_master pixiv_mahou_gakuen niku_kuroinu shisui_haruka,机甲/军事题材 · 军事/枪械 · 科幻/机甲 · 单色/灰度 · 漫画/多格,https://danbooru.donmai.us/artists/618270
1248846,hetza_(hellshock),842,200,全年龄向,0.015,机甲/军事题材,原创/同人混合,男性主体,军事/枪械/战斗/动作,特效/后期/漫画分镜,单人立绘,dairoku_ryouhei|chain_paradox|signalis,dairoku_ryouhei chain_paradox transparent_background holstered belt_pouch leg_armor blood_on_clothes mechanical_legs,机甲/军事题材 · 军事/枪械 · 战斗/动作 · 特效/后期 · 单人立绘,https://danbooru.donmai.us/artists/1248846
1385270,niy_(nenenoa),467,200,全年龄向,0.0,单色线稿派,同人为主,群像/多人,和风/自然/风景,单色/灰度/漫画分镜,场景插画,touhou|arai-san_mansion|kemono_friends,page_number touhou sekibanki floating_head human_village_(touhou) multiple_heads arai-san_mansion one-hour_drawing_challenge,单色线稿派 · 和风 · 自然/风景 · 单色/灰度 · 场景插画,https://danbooru.donmai.us/artists/1385270
431210,tonbi,420,200,全年龄向,0.0,原创角色设计师,原创/同人混合,群像/多人,兽耳/亚人/校园,赛璐璐/平涂/单色/灰度,姿势/动态,precure|smile_precure!|world_witches_series,yuki_(tonbi) oekaki smile_precure! hasuki_(tonbi) precure world_witches_series midorikawa_nao anime_coloring,原创角色设计师 · 兽耳/亚人 · 校园 · 赛璐璐/平涂 · 姿势/动态,https://danbooru.donmai.us/artists/431210
1501879,pononozo,905,200,硬核R18,0.64,R18情色向画师,同人为主,男性主体,裸体/暴露/体型特征,漫画分镜,漫画/多格,fate/grand_order|fate_(series)|mahou_tsukai_no_yoru,fujimaru_ritsuka_(male) fate/grand_order fate_(series) mosaic_censoring lost_robin_rondo shizuki_soujuurou internal_cumshot demonic_monkey_(fate),硬核R18 · R18情色向画师 · 裸体/暴露 · 体型特征 · 漫画分镜 · 漫画/多格,https://danbooru.donmai.us/artists/1501879
1789922,onegingek,434,200,全年龄向,0.0,BL/腐向专精,同人为主,男性主体,BL/腐向/体型特征,单色/灰度/线稿/速写,肖像/半身,genshin_impact|honkai:_star_rail|honkai_(series),love_and_deepspace genshin_impact honkai:_star_rail honkai_(series) wriothesley_(genshin_impact) alhaitham_(genshin_impact) pectorals blade_(honkai:_star_rail),BL/腐向专精 · BL/腐向 · 体型特征 · 单色/灰度 · 肖像/半身,https://danbooru.donmai.us/artists/1789922
